time,resources/duration (s),resources/gpu:0/fan_speed (%)/last,resources/gpu:0/fan_speed (%)/max,resources/gpu:0/fan_speed (%)/mean,resources/gpu:0/fan_speed (%)/min,resources/gpu:0/gpu_utilization (%)/last,resources/gpu:0/gpu_utilization (%)/max,resources/gpu:0/gpu_utilization (%)/mean,resources/gpu:0/gpu_utilization (%)/min,resources/gpu:0/memory_free (MiB)/last,resources/gpu:0/memory_free (MiB)/max,resources/gpu:0/memory_free (MiB)/mean,resources/gpu:0/memory_free (MiB)/min,resources/gpu:0/memory_percent (%)/last,resources/gpu:0/memory_percent (%)/max,resources/gpu:0/memory_percent (%)/mean,resources/gpu:0/memory_percent (%)/min,resources/gpu:0/memory_total (MiB)/last,resources/gpu:0/memory_total (MiB)/max,resources/gpu:0/memory_total (MiB)/mean,resources/gpu:0/memory_total (MiB)/min,resources/gpu:0/memory_used (MiB)/last,resources/gpu:0/memory_used (MiB)/max,resources/gpu:0/memory_used (MiB)/mean,resources/gpu:0/memory_used (MiB)/min,resources/gpu:0/memory_utilization (%)/last,resources/gpu:0/memory_utilization (%)/max,resources/gpu:0/memory_utilization (%)/mean,resources/gpu:0/memory_utilization (%)/min,resources/gpu:0/power_usage (W)/last,resources/gpu:0/power_usage (W)/max,resources/gpu:0/power_usage (W)/mean,resources/gpu:0/power_usage (W)/min,resources/gpu:0/temperature (C)/last,resources/gpu:0/temperature (C)/max,resources/gpu:0/temperature (C)/mean,resources/gpu:0/temperature (C)/min,resources/host/cpu_percent (%)/last,resources/host/cpu_percent (%)/max,resources/host/cpu_percent (%)/mean,resources/host/cpu_percent (%)/min,resources/host/load_average (%) (1 min)/last,resources/host/load_average (%) (1 min)/max,resources/host/load_average (%) (1 min)/mean,resources/host/load_average (%) (1 min)/min,resources/host/load_average (%) (15 min)/last,resources/host/load_average (%) (15 min)/max,resources/host/load_average (%) (15 min)/mean,resources/host/load_average (%) (15 min)/min,resources/host/load_average (%) (5 min)/last,resources/host/load_average (%) (5 min)/max,resources/host/load_average (%) (5 min)/mean,resources/host/load_average (%) (5 min)/min,resources/host/memory_percent (%)/last,resources/host/memory_percent (%)/max,resources/host/memory_percent (%)/mean,resources/host/memory_percent (%)/min,resources/host/memory_used (GiB)/last,resources/host/memory_used (GiB)/max,resources/host/memory_used (GiB)/mean,resources/host/memory_used (GiB)/min,resources/host/swap_percent (%)/last,resources/host/swap_percent (%)/max,resources/host/swap_percent (%)/mean,resources/host/swap_percent (%)/min,resources/last_timestamp,resources/timestamp
2024-03-24 17:38:18.141923,279.6747203390005,52.0,52.0,41.07637696234929,0.0,0.0,96.0,57.34024483103515,0.0,7638.5625,7638.5625,2962.8502790489615,743.0,4.3,90.7,62.89409959584616,4.3,7982.3125,7982.3125,7982.312500000001,7982.3125,343.75,7239.3125,5019.462262245452,343.75,0.0,89.0,52.77920022097266,0.0,46.24,201.846,137.61544282401448,16.027,59.0,70.0,59.86773770232896,42.0,2.8,30.4,10.778991993015806,1.9,1.8,2.19,1.2746838089096653,0.34,1.01,1.01,0.8710698982526986,0.77,1.27,1.27,0.9254645042826561,0.64,37.8,87.3,57.97314795422511,37.8,5.552375793457031,13.28976821899414,8.685086651359489,5.552375793457031,0.3,0.3,0.2752998902661316,0.0,1711273098.0944884,1711273098.1419227
