time,resources/duration (s),resources/gpu:0/fan_speed (%)/last,resources/gpu:0/fan_speed (%)/max,resources/gpu:0/fan_speed (%)/mean,resources/gpu:0/fan_speed (%)/min,resources/gpu:0/gpu_utilization (%)/last,resources/gpu:0/gpu_utilization (%)/max,resources/gpu:0/gpu_utilization (%)/mean,resources/gpu:0/gpu_utilization (%)/min,resources/gpu:0/memory_free (MiB)/last,resources/gpu:0/memory_free (MiB)/max,resources/gpu:0/memory_free (MiB)/mean,resources/gpu:0/memory_free (MiB)/min,resources/gpu:0/memory_percent (%)/last,resources/gpu:0/memory_percent (%)/max,resources/gpu:0/memory_percent (%)/mean,resources/gpu:0/memory_percent (%)/min,resources/gpu:0/memory_total (MiB)/last,resources/gpu:0/memory_total (MiB)/max,resources/gpu:0/memory_total (MiB)/mean,resources/gpu:0/memory_total (MiB)/min,resources/gpu:0/memory_used (MiB)/last,resources/gpu:0/memory_used (MiB)/max,resources/gpu:0/memory_used (MiB)/mean,resources/gpu:0/memory_used (MiB)/min,resources/gpu:0/memory_utilization (%)/last,resources/gpu:0/memory_utilization (%)/max,resources/gpu:0/memory_utilization (%)/mean,resources/gpu:0/memory_utilization (%)/min,resources/gpu:0/power_usage (W)/last,resources/gpu:0/power_usage (W)/max,resources/gpu:0/power_usage (W)/mean,resources/gpu:0/power_usage (W)/min,resources/gpu:0/temperature (C)/last,resources/gpu:0/temperature (C)/max,resources/gpu:0/temperature (C)/mean,resources/gpu:0/temperature (C)/min,resources/host/cpu_percent (%)/last,resources/host/cpu_percent (%)/max,resources/host/cpu_percent (%)/mean,resources/host/cpu_percent (%)/min,resources/host/load_average (%) (1 min)/last,resources/host/load_average (%) (1 min)/max,resources/host/load_average (%) (1 min)/mean,resources/host/load_average (%) (1 min)/min,resources/host/load_average (%) (15 min)/last,resources/host/load_average (%) (15 min)/max,resources/host/load_average (%) (15 min)/mean,resources/host/load_average (%) (15 min)/min,resources/host/load_average (%) (5 min)/last,resources/host/load_average (%) (5 min)/max,resources/host/load_average (%) (5 min)/mean,resources/host/load_average (%) (5 min)/min,resources/host/memory_percent (%)/last,resources/host/memory_percent (%)/max,resources/host/memory_percent (%)/mean,resources/host/memory_percent (%)/min,resources/host/memory_used (GiB)/last,resources/host/memory_used (GiB)/max,resources/host/memory_used (GiB)/mean,resources/host/memory_used (GiB)/min,resources/host/swap_percent (%)/last,resources/host/swap_percent (%)/max,resources/host/swap_percent (%)/mean,resources/host/swap_percent (%)/min,resources/last_timestamp,resources/timestamp
2024-03-10 16:02:51.919678,58.371009417111054,35.0,35.0,15.195060807004994,0.0,2.0,66.0,29.65973968328409,2.0,4708.5625,7525.5625,6196.365398247071,4708.5625,41.0,41.0,22.35638276893563,5.7,7982.3125,7982.3125,7982.312500000001,7982.3125,3273.75,3273.75,1785.947064032866,456.75,0.0,46.0,17.576820810055448,0.0,79.669,119.821,56.287020178198595,17.393,47.0,50.0,42.833351295543025,38.0,8.9,16.8,8.674220159284525,0.0,1.08,1.09,0.937833081607116,0.51,1.18,1.18,1.1762271382333935,1.16,1.17,1.18,1.1574803227826673,1.1,64.9,66.3,57.998399522857056,49.0,9.707664489746094,9.92343521118164,8.642488512654378,7.237476348876953,0.0,0.0,0.0,0.0,1710057771.600534,1710057771.9196777
