time,resources/duration (s),resources/gpu:0/fan_speed (%)/last,resources/gpu:0/fan_speed (%)/max,resources/gpu:0/fan_speed (%)/mean,resources/gpu:0/fan_speed (%)/min,resources/gpu:0/gpu_utilization (%)/last,resources/gpu:0/gpu_utilization (%)/max,resources/gpu:0/gpu_utilization (%)/mean,resources/gpu:0/gpu_utilization (%)/min,resources/gpu:0/memory_free (MiB)/last,resources/gpu:0/memory_free (MiB)/max,resources/gpu:0/memory_free (MiB)/mean,resources/gpu:0/memory_free (MiB)/min,resources/gpu:0/memory_percent (%)/last,resources/gpu:0/memory_percent (%)/max,resources/gpu:0/memory_percent (%)/mean,resources/gpu:0/memory_percent (%)/min,resources/gpu:0/memory_total (MiB)/last,resources/gpu:0/memory_total (MiB)/max,resources/gpu:0/memory_total (MiB)/mean,resources/gpu:0/memory_total (MiB)/min,resources/gpu:0/memory_used (MiB)/last,resources/gpu:0/memory_used (MiB)/max,resources/gpu:0/memory_used (MiB)/mean,resources/gpu:0/memory_used (MiB)/min,resources/gpu:0/memory_utilization (%)/last,resources/gpu:0/memory_utilization (%)/max,resources/gpu:0/memory_utilization (%)/mean,resources/gpu:0/memory_utilization (%)/min,resources/gpu:0/power_usage (W)/last,resources/gpu:0/power_usage (W)/max,resources/gpu:0/power_usage (W)/mean,resources/gpu:0/power_usage (W)/min,resources/gpu:0/temperature (C)/last,resources/gpu:0/temperature (C)/max,resources/gpu:0/temperature (C)/mean,resources/gpu:0/temperature (C)/min,resources/host/cpu_percent (%)/last,resources/host/cpu_percent (%)/max,resources/host/cpu_percent (%)/mean,resources/host/cpu_percent (%)/min,resources/host/load_average (%) (1 min)/last,resources/host/load_average (%) (1 min)/max,resources/host/load_average (%) (1 min)/mean,resources/host/load_average (%) (1 min)/min,resources/host/load_average (%) (15 min)/last,resources/host/load_average (%) (15 min)/max,resources/host/load_average (%) (15 min)/mean,resources/host/load_average (%) (15 min)/min,resources/host/load_average (%) (5 min)/last,resources/host/load_average (%) (5 min)/max,resources/host/load_average (%) (5 min)/mean,resources/host/load_average (%) (5 min)/min,resources/host/memory_percent (%)/last,resources/host/memory_percent (%)/max,resources/host/memory_percent (%)/mean,resources/host/memory_percent (%)/min,resources/host/memory_used (GiB)/last,resources/host/memory_used (GiB)/max,resources/host/memory_used (GiB)/mean,resources/host/memory_used (GiB)/min,resources/host/swap_percent (%)/last,resources/host/swap_percent (%)/max,resources/host/swap_percent (%)/mean,resources/host/swap_percent (%)/min,resources/last_timestamp,resources/timestamp
2024-04-14 18:13:41.277646,6.047079102998396,,,,,12.0,19.0,11.003273684208766,0.0,5868.75,5868.75,5868.75,5868.75,1.1,1.1,1.0999999999999999,1.1,6144.0,6144.0,6144.0,6144.0,69.1875,69.1875,69.1875,69.1875,6.0,10.0,6.495060309199788,3.0,17.891,17.891,17.624458588602128,17.349,46.0,46.0,45.17341646325033,45.0,66.0,81.1,60.34570476629634,0.0,1.01318359375,1.01318359375,0.9704820939788629,0.92724609375,0.966796875,0.966796875,0.9638854149867407,0.9609375,0.865234375,0.865234375,0.8555294971318173,0.845703125,46.9,88.7,67.23119746163277,46.9,5.998504638671875,12.417449951171875,9.11829834307655,5.998504638671875,7.4,7.4,7.4,7.4,1713089621.2215042,1713089621.2776458
